y_tot,edad,grado_esc,hora_delito_12_6,hora_delito_12_18,hora_delito_18_24,lugar_delito_otro,lugar_delito_calle,lugar_delito_negocio_est,lugar_delito_carretera,lugar_delito_transporte_pub,lugar_delito_trabajo,lugar_delito_lug_publico,si_vic_acompanada,si_delinc_desconocidos,no_delinc_desconocidos,si_delinc_con_vista,si_delinc_con_pocotrat,si_delinc_con_cercano,si_delinc_familiares,si_no_sabe,si_arma,si_violencia_fisica,si_acudio_mp,tiempo_viv_6_12,tiempo_viv_mas_12,seguro_en_casa_seguro,seguro_en_trabajo,seguro_en_calle,seguro_transp_pub,na_seguro_transp_pub,conf_vecinos_mucha,conf_vecinos_nada,conf_vecinos_alguna,conf_companeros_mucho,conf_companeros_nada,conf_companeros_alguna,conf_familiares_mucha,conf_familiares_nada,conf_familiares_alguna,conf_amigos_mucha,conf_amigos_nada,conf_amigos_alguna,TDPAREN_1_jefe, TDPAREN_4_padre,TDPAREN_6_sin_parentesco,TDPAREN_2_esposo,TDPAREN_5_otro
1,0.029464291,0.006629466,0,0,0.000736607,0,0,0,0.000736607,0,0,0,0,0,0.000736607,0,0,0,0.000736607,0,0,0.000736607,0.000736607,0,0.000736607,0.000736607,0,0.000736607,0.000736607,0,0.000736607,0,0,0,0,0,0,0,0,0.000736607,0,0,0.000736607,0,0,0,0
1,0.029464291,0.006629466,0,0.000736607,0,0,0,0,0,0,0,0,0,0,0.000736607,0,0,0,0.000736607,0,0,0.000736607,0,0,0.000736607,0.000736607,0,0.000736607,0.000736607,0,0.000736607,0,0,0,0,0,0,0,0,0.000736607,0,0,0.000736607,0,0,0,0
1,0.011241912,0.004215717,0,0,0,0,0.000468413,0,0,0,0,0,0,0.000468413,0,0,0,0,0,0,0,0.000468413,0,0,0.000468413,0,0,0,0,0.000468413,0,0.000468413,0,0,0,0.000468413,0.000468413,0,0,0,0,0,0,0,0,0.000468413,0
1,0.004315827,0.002157913,0,0.000239768,0,0,0.000239768,0,0,0,0,0,0.000239768,0,0.000239768,0.000239768,0,0,0,0,0,0,0,0,0.000239768,0.000239768,0,0,0,0,0,0,0,0,0,0,0.000239768,0,0,0,0,0,0,0,0,0,0.000239768
0,0.009598141,0.00523535,0,0,0.000436279,0,0,0,0,0,0,0,0.000436279,0,0.000436279,0,0,0.000436279,0,0,0,0,0,0,0.000436279,0.000436279,0,0.000436279,0,0.000436279,0,0,0,0,0,0,0.000436279,0,0,0,0,0,0,0,0,0.000436279,0
1,0.0036336,0.000622903,0,0,0.000103817,0,0,0,0,0,0,0,0.000103817,0,0.000103817,0,0,0,0.000103817,0,0,0,0,0.000103817,0,0,0,0,0,0,0.000103817,0,0,0,0.000103817,0,0.000103817,0,0,0,0,0,0.000103817,0,0,0,0
1,0.0036336,0.000622903,0,0.000103817,0,0,0,0,0,0,0,0,0,0,0.000103817,0,0,0.000103817,0,0,0,0.000103817,0,0.000103817,0,0,0,0,0,0,0.000103817,0,0,0,0.000103817,0,0.000103817,0,0,0,0,0,0.000103817,0,0,0,0
1,0.001804441,0.001533775,0,9.02E-05,0,0,9.02E-05,0,0,0,0,0,0,0,9.02E-05,9.02E-05,0,0,0,0,0,0,0,0,9.02E-05,9.02E-05,0,0,9.02E-05,0,0,0,9.02E-05,0,0,9.02E-05,9.02E-05,0,0,9.02E-05,0,0,0,0,0,0,9.02E-05
1,0.011985935,0.007836958,0,0,0.000460998,0,0,0,0,0,0,0,0.000460998,0.000460998,0,0,0,0,0,0,0,0.000460998,0,0,0.000460998,0.000460998,0,0,0,0,0,0,0.000460998,0,0,0.000460998,0,0,0,0,0,0,0,0,0,0,0.000460998
1,0.00858716,0.005724773,0,0.000477064,0,0.000477064,0,0,0,0,0,0,0,0,0.000477064,0,0,0.000477064,0,0,0.000477064,0,0.000477064,0,0.000477064,0.000477064,0,0,0.000477064,0,0.000477064,0,0,0.000477064,0,0,0.000477064,0,0,0.000477064,0,0,0,0,0,0,0.000477064
1,0.00858716,0.005724773,0,0.000477064,0,0.000477064,0,0,0,0,0,0,0,0,0.000477064,0,0,0.000477064,0,0,0.000477064,0,0.000477064,0,0.000477064,0.000477064,0,0,0.000477064,0,0.000477064,0,0,0.000477064,0,0,0.000477064,0,0,0.000477064,0,0,0,0,0,0,0.000477064
1,0.004202122,0.001890955,0,0,0.000210106,0,0,0,0,0,0.000210106,0,0,0,0.000210106,0,0.000210106,0,0,0,0,0,0,0,0,0.000210106,0,0,0.000210106,0,0,0.000210106,0,0,0,0,0,0,0.000210106,0,0,0,0,0,0,0,0.000210106
1,0.109383709,0.012621197,0,0.002103533,0,0,0.002103533,0,0,0,0,0,0.002103533,0,0.002103533,0.002103533,0,0,0,0,0,0.002103533,0,0,0.002103533,0,0,0,0,0,0,0.002103533,0,0,0,0,0.002103533,0,0,0,0,0,0.002103533,0,0,0,0
1,0.109383709,0.012621197,0,0,0,0,0.002103533,0,0,0,0,0,0.002103533,0,0.002103533,0.002103533,0,0,0,0,0,0,0,0,0.002103533,0,0,0,0,0,0,0.002103533,0,0,0,0,0.002103533,0,0,0,0,0,0.002103533,0,0,0,0
1,0.109383709,0.012621197,0,0.002103533,0,0,0.002103533,0,0,0,0,0,0.002103533,0,0.002103533,0.002103533,0,0,0,0,0,0,0.002103533,0,0.002103533,0,0,0,0,0,0,0.002103533,0,0,0,0,0.002103533,0,0,0,0,0,0.002103533,0,0,0,0
1,0.003804156,0.002536104,0,0,0,0,0.000211342,0,0,0,0,0,0,0.000211342,0,0,0,0,0,0,0,0.000211342,0,0,0.000211342,0.000211342,0,0,0.000211342,0,0.000211342,0,0,0.000211342,0,0,0.000211342,0,0,0.000211342,0,0,0,0,0,0,0.000211342
1,0.006414416,0.001282883,0,0,0.000213814,0.000213814,0,0,0,0,0,0,0.000213814,0,0.000213814,0,0,0,0.000213814,0,0,0,0.000213814,0,0.000213814,0.000213814,0,0,0,0,0.000213814,0,0,0,0,0,0.000213814,0,0,0,0,0,0,0,0,0,0.000213814
1,0.005724773,0.004055048,0,0.000238532,0,0,0,0,0,0,0,0,0,0,0.000238532,0,0.000238532,0,0,0,0,0,0.000238532,0,0,0.000238532,0.000238532,0.000238532,0.000238532,0,0,0,0,0,0,0.000238532,0.000238532,0,0,0.000238532,0,0,0.000238532,0,0,0,0
1,0.002447118,0.001101203,0,0.000122356,0,0,0.000122356,0,0,0,0,0,0,0,0.000122356,0.000122356,0,0,0,0,0.000122356,0,0,0,0.000122356,0,0,0,0,0.000122356,0,0.000122356,0,0,0.000122356,0,0.000122356,0,0,0,0,0.000122356,0,0,0,0,0.000122356
1,0.007430341,0.007017544,0,0,0,0,0.000412797,0,0,0,0,0,0.000412797,0.000412797,0,0,0,0,0,0,0,0,0,0,0.000412797,0.000412797,0,0,0,0,0,0.000412797,0,0,0,0,0,0,0.000412797,0,0,0.000412797,0,0,0,0,0.000412797
1,0.012502549,0.008335033,0,0,0.000694586,0,0.000694586,0,0,0,0,0,0,0,0.000694586,0,0,0.000694586,0,0,0.000694586,0.000694586,0,0,0.000694586,0.000694586,0,0,0,0.000694586,0,0,0,0.000694586,0,0,0.000694586,0,0,0.000694586,0,0,0,0,0,0,0.000694586
1,0.012502549,0.008335033,0,0.000694586,0,0,0.000694586,0,0,0,0,0,0,0,0.000694586,0,0,0.000694586,0,0,0,0.000694586,0,0,0.000694586,0.000694586,0,0,0,0.000694586,0,0,0,0.000694586,0,0,0.000694586,0,0,0.000694586,0,0,0,0,0,0,0.000694586
1,0.012502549,0.008335033,0,0.000694586,0,0,0.000694586,0,0,0,0,0,0,0,0.000694586,0,0,0.000694586,0,0,0,0.000694586,0,0,0.000694586,0.000694586,0,0,0,0.000694586,0,0,0,0.000694586,0,0,0.000694586,0,0,0.000694586,0,0,0,0,0,0,0.000694586
1,0.011338314,0.003092267,0,0.000343585,0,0,0.000343585,0,0,0,0,0,0.000343585,0.000343585,0,0,0,0,0,0,0,0,0,0,0.000343585,0,0,0,0.000343585,0,0,0,0.000343585,0,0,0.000343585,0,0,0.000343585,0.000343585,0,0,0.000343585,0,0,0,0
0,0.007689883,0.001357038,0,0.000150782,0,0,0,0,0,0,0,0,0,0,0.000150782,0.000150782,0,0,0,0,0,0,0,0,0.000150782,0.000150782,0,0.000150782,0.000150782,0,0,0,0,0,0,0,0,0.000150782,0,0,0,0,0,0,0,0.000150782,0
1,0.004894236,0.000533917,0,8.90E-05,0,0,0,0,0,8.90E-05,0,0,0,8.90E-05,0,0,0,0,0,0,0,0,0,0,8.90E-05,8.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.90E-05,0,0,0,0
1,0.137201757,0.021289928,0,0,0,0,0,0,0,0,0,0,0.002365548,0,0.002365548,0,0,0,0.002365548,0,0,0.002365548,0.002365548,0,0.002365548,0.002365548,0.002365548,0.002365548,0,0,0,0,0.002365548,0,0.002365548,0,0,0,0.002365548,0,0,0,0.002365548,0,0,0,0
1,0.137201757,0.021289928,0.002365548,0,0,0,0,0,0,0,0,0,0.002365548,0,0.002365548,0,0,0,0.002365548,0,0,0,0.002365548,0,0.002365548,0.002365548,0.002365548,0.002365548,0,0,0,0,0.002365548,0,0.002365548,0,0,0,0.002365548,0,0,0,0.002365548,0,0,0,0
1,0.014423166,0.00432695,0,0.000480772,0,0,0,0,0,0,0.000480772,0,0,0,0.000480772,0,0.000480772,0,0,0,0,0,0,0,0.000480772,0.000480772,0,0,0,0,0,0,0,0,0,0,0.000480772,0,0,0,0,0,0.000480772,0,0,0,0
1,0.030867058,0.014816188,0,0.001234682,0,0,0,0,0,0,0,0,0,0,0.001234682,0,0,0,0.001234682,0,0,0.001234682,0,0,0.001234682,0.001234682,0.001234682,0,0,0,0,0,0,0.001234682,0,0,0.001234682,0,0,0,0,0.001234682,0,0,0,0,0.001234682
1,0.025885072,0.003529783,0,0.000588297,0,0,0.000588297,0,0,0,0,0,0,0,0.000588297,0,0.000588297,0,0,0,0,0,0,0,0.000588297,0.000588297,0.000588297,0,0,0,0,0,0.000588297,0,0,0,0.000588297,0,0,0,0,0,0,0,0,0,0.000588297
1,0.004881877,0.002343301,0,0.000195275,0,0,0,0,0,0,0,0,0.000195275,0,0.000195275,0,0.000195275,0,0,0,0,0,0.000195275,0,0.000195275,0.000195275,0.000195275,0,0,0,0,0,0.000195275,0.000195275,0,0,0.000195275,0,0,0,0,0,0,0,0.000195275,0,0
1,0.009343542,0.001038171,0.000173029,0,0,0,0,0,0,0,0,0,0.000173029,0,0.000173029,0.000173029,0,0,0,0,0,0,0,0,0.000173029,0,0.000173029,0,0,0.000173029,0,0,0,0,0,0,0.000173029,0,0,0,0,0,0.000173029,0,0,0,0
1,0.015516954,0.006006563,0,0.000500547,0,0,0.000500547,0,0,0,0,0,0.000500547,0.000500547,0,0,0,0,0,0,0.000500547,0,0,0,0.000500547,0.000500547,0,0,0,0.000500547,0.000500547,0,0,0,0,0,0.000500547,0,0,0.000500547,0,0,0,0,0,0.000500547,0
1,0.015743127,0.008110096,0,0.000477064,0,0,0,0,0,0,0,0,0,0,0.000477064,0,0,0,0.000477064,0,0,0.000477064,0.000477064,0,0.000477064,0,0.000477064,0,0,0,0.000477064,0,0,0,0,0.000477064,0.000477064,0,0,0.000477064,0,0,0.000477064,0,0,0,0
1,0.002258023,0.000967724,0,0.000107525,0,0,0,0,0,0,0,0,0.000107525,0,0.000107525,0,0,0.000107525,0,0,0,0.000107525,0.000107525,0.000107525,0,0.000107525,0,0,0.000107525,0,0,0,0.000107525,0,0,0,0.000107525,0,0,0,0,0,0,0,0,0.000107525,0
1,0.010641256,0.00861435,0,0.000506726,0,0,0.000506726,0,0,0,0,0,0.000506726,0,0.000506726,0.000506726,0,0,0,0,0,0,0.000506726,0,0.000506726,0.000506726,0.000506726,0.000506726,0,0.000506726,0,0,0,0.000506726,0,0,0.000506726,0,0,0.000506726,0,0,0,0,0,0,0.000506726
1,0.013721164,0.002024434,0,0.000224937,0,0,0,0,0,0,0,0,0.000224937,0,0.000224937,0,0,0,0.000224937,0,0,0,0,0,0.000224937,0,0,0,0,0,0,0.000224937,0,0,0,0,0,0.000224937,0,0,0.000224937,0,0.000224937,0,0,0,0
1,0.030302244,0.013985651,0,0,0,0,0.001165471,0,0,0,0,0,0,0.001165471,0,0,0,0,0,0,0,0,0,0,0.001165471,0.001165471,0,0,0,0,0,0,0.001165471,0.001165471,0,0,0.001165471,0,0,0.001165471,0,0,0,0,0,0,0.001165471
1,0.06268083,0.01819766,0,0.002021962,0,0,0,0,0,0,0,0,0.002021962,0,0.002021962,0,0.002021962,0,0,0,0,0,0,0,0.002021962,0,0.002021962,0,0,0.002021962,0,0.002021962,0,0,0,0,0.002021962,0,0,0,0.002021962,0,0,0,0,0,0.002021962
1,0.06268083,0.01819766,0,0.002021962,0,0,0,0,0,0,0,0,0.002021962,0,0.002021962,0,0.002021962,0,0,0,0,0,0,0,0.002021962,0,0.002021962,0,0,0.002021962,0,0.002021962,0,0,0,0,0.002021962,0,0,0,0.002021962,0,0,0,0,0,0.002021962
1,0.06268083,0.01819766,0,0.002021962,0,0,0,0,0,0,0,0,0.002021962,0,0.002021962,0,0.002021962,0,0,0,0,0,0,0,0.002021962,0,0.002021962,0,0,0.002021962,0,0.002021962,0,0,0,0,0.002021962,0,0,0,0.002021962,0,0,0,0,0,0.002021962
1,0.06268083,0.01819766,0,0,0.002021962,0,0,0,0,0,0,0,0.002021962,0,0.002021962,0,0.002021962,0,0,0,0,0,0,0,0.002021962,0,0.002021962,0,0,0.002021962,0,0.002021962,0,0,0,0,0.002021962,0,0,0,0.002021962,0,0,0,0,0,0.002021962
1,0.06268083,0.01819766,0,0.002021962,0,0,0,0,0,0,0,0,0.002021962,0,0.002021962,0,0.002021962,0,0,0,0,0,0,0,0.002021962,0,0.002021962,0,0,0.002021962,0,0.002021962,0,0,0,0,0.002021962,0,0,0,0.002021962,0,0,0,0,0,0.002021962
1,0.085639248,0.022669213,0,0.002518801,0,0,0,0,0,0,0.002518801,0,0.002518801,0,0.002518801,0.002518801,0,0,0,0,0,0,0,0,0.002518801,0.002518801,0.002518801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002518801,0
1,0.017441278,0.007059565,0,0,0,0,0,0,0,0,0,0,0.000415269,0,0.000415269,0,0,0.000415269,0,0,0,0.000415269,0.000415269,0,0.000415269,0.000415269,0.000415269,0,0,0,0,0,0.000415269,0,0,0.000415269,0.000415269,0,0,0,0,0.000415269,0,0,0,0,0.000415269
1,0.005247709,0.002862387,0,0,0.000238532,0,0.000238532,0,0,0,0,0,0,0.000238532,0,0,0,0,0,0,0,0.000238532,0,0,0,0,0.000238532,0,0,0,0,0.000238532,0,0,0,0,0.000238532,0,0,0.000238532,0,0,0,0,0,0.000238532,0
1,0.013941158,0.004182347,0,0,0.000464705,0,0.000464705,0,0,0,0,0,0,0,0.000464705,0,0.000464705,0,0,0,0,0,0.000464705,0,0.000464705,0.000464705,0.000464705,0,0,0,0,0,0,0,0.000464705,0,0,0,0,0,0,0,0,0,0,0.000464705,0
1,0.005848365,0.001879832,0,0.00020887,0,0,0.00020887,0,0,0,0,0,0.00020887,0,0.00020887,0,0,0,0.00020887,0,0,0.00020887,0.00020887,0,0,0.00020887,0.00020887,0,0,0,0,0,0.00020887,0,0,0.00020887,0,0,0.00020887,0,0,0,0.00020887,0,0,0,0
1,0.005848365,0.001879832,0,0.00020887,0,0,0.00020887,0,0,0,0,0,0,0,0.00020887,0,0,0,0.00020887,0,0,0.00020887,0,0,0,0.00020887,0.00020887,0,0,0,0,0,0.00020887,0,0,0.00020887,0,0,0.00020887,0,0,0,0.00020887,0,0,0,0
1,0.008594576,0.001357038,0,0,0.000226173,0,0,0,0,0,0,0,0.000226173,0,0.000226173,0,0,0.000226173,0,0,0,0.000226173,0,0.000226173,0,0.000226173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000226173
1,0.008594576,0.001357038,0,0.000226173,0,0,0.000226173,0,0,0,0,0,0.000226173,0,0.000226173,0,0,0.000226173,0,0,0,0.000226173,0,0.000226173,0,0.000226173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000226173
1,0.008594576,0.001357038,0,0,0,0,0,0,0,0,0,0,0.000226173,0,0.000226173,0,0,0.000226173,0,0,0,0,0,0.000226173,0,0.000226173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000226173
1,0.008594576,0.001357038,0,0.000226173,0,0,0,0,0,0,0,0,0.000226173,0,0.000226173,0,0,0.000226173,0,0,0,0,0,0.000226173,0,0.000226173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000226173
1,0.018706859,0.002550935,0,0.000425156,0,0,0.000425156,0,0,0,0,0,0.000425156,0,0.000425156,0.000425156,0,0,0,0,0,0,0,0,0.000425156,0,0.000425156,0,0.000425156,0,0,0,0.000425156,0,0,0.000425156,0.000425156,0,0,0,0,0.000425156,0.000425156,0,0,0,0
1,0.010589348,0.003529783,0,0,0,0,0.000294149,0,0,0,0,0,0.000294149,0,0.000294149,0,0.000294149,0,0,0,0,0,0,0,0.000294149,0,0,0,0,0.000294149,0,0.000294149,0,0,0,0,0.000294149,0,0,0,0.000294149,0,0,0,0,0.000294149,0
1,0.023367506,0.001920617,0,0.000320103,0,0,0,0,0,0,0,0,0,0,0.000320103,0,0,0.000320103,0,0,0,0,0,0,0.000320103,0,0,0,0,0.000320103,0.000320103,0,0,0,0,0,0.000320103,0,0,0,0,0,0,0.000320103,0,0,0
1,0.007699771,0.001319961,0,0,0.000219993,0,0,0,0,0,0,0,0.000219993,0,0.000219993,0,0,0,0.000219993,0,0,0.000219993,0,0,0.000219993,0.000219993,0.000219993,0,0.000219993,0,0.000219993,0,0,0.000219993,0,0,0.000219993,0,0,0.000219993,0,0,0.000219993,0,0,0,0
1,0.00422684,0.002817894,0,0,0.000234824,0,0.000234824,0,0,0,0,0,0,0.000234824,0,0,0,0,0,0,0,0,0,0,0.000234824,0,0,0,0,0,0,0.000234824,0,0.000234824,0,0,0.000234824,0,0,0,0,0.000234824,0,0,0.000234824,0,0
1,0.00422684,0.002817894,0,0.000234824,0,0,0,0,0,0.000234824,0,0,0,0.000234824,0,0,0,0,0,0,0,0,0,0,0.000234824,0,0,0,0,0,0,0.000234824,0,0.000234824,0,0,0.000234824,0,0,0,0,0.000234824,0,0,0.000234824,0,0
1,0.00422684,0.002817894,0,0.000234824,0,0,0.000234824,0,0,0,0,0,0,0,0.000234824,0.000234824,0,0,0,0,0,0,0,0,0.000234824,0,0,0,0,0,0,0.000234824,0,0.000234824,0,0,0.000234824,0,0,0,0,0.000234824,0,0,0.000234824,0,0
1,0.00422684,0.002817894,0,0.000234824,0,0,0.000234824,0,0,0,0,0,0,0.000234824,0,0,0,0,0,0,0,0,0,0,0.000234824,0,0,0,0,0,0,0.000234824,0,0.000234824,0,0,0.000234824,0,0,0,0,0.000234824,0,0,0.000234824,0,0
1,0.00422684,0.002817894,0,0.000234824,0,0,0.000234824,0,0,0,0,0,0,0.000234824,0,0,0,0,0,0,0,0,0,0,0.000234824,0,0,0,0,0,0,0.000234824,0,0.000234824,0,0,0.000234824,0,0,0,0,0.000234824,0,0,0.000234824,0,0
1,0.014386089,0.010190146,0,0.00059942,0,0,0,0,0,0,0.00059942,0,0.00059942,0.00059942,0,0,0,0,0,0,0,0,0,0,0,0.00059942,0.00059942,0,0,0,0,0,0,0.00059942,0,0,0.00059942,0,0,0.00059942,0,0,0,0,0,0,0.00059942
1,0.008700865,0.005220519,0,0.000435043,0,0,0.000435043,0,0,0,0,0,0.000435043,0,0.000435043,0,0.000435043,0,0,0,0,0,0,0,0.000435043,0.000435043,0,0,0,0,0,0,0.000435043,0,0,0,0.000435043,0,0,0.000435043,0,0,0,0,0,0,0.000435043
1,0.008700865,0.005220519,0,0.000435043,0,0,0,0,0,0,0,0.000435043,0.000435043,0,0.000435043,0,0.000435043,0,0,0,0,0,0,0,0.000435043,0.000435043,0,0,0,0,0,0,0.000435043,0,0,0,0.000435043,0,0,0.000435043,0,0,0,0,0,0,0.000435043
1,0.001790846,0.00102334,0,8.53E-05,0,0,0,0,0,0,0,0,8.53E-05,0,8.53E-05,0,0,8.53E-05,0,0,0,0,0,0,8.53E-05,8.53E-05,8.53E-05,0,0,0,8.53E-05,0,0,8.53E-05,0,0,8.53E-05,0,0,8.53E-05,0,0,0,0,0,0,8.53E-05
1,0.001790846,0.00102334,0,8.53E-05,0,0,0,0,0,0,0,0,8.53E-05,0,8.53E-05,0,0,0,8.53E-05,0,0,0,0,0,8.53E-05,8.53E-05,8.53E-05,0,0,0,8.53E-05,0,0,8.53E-05,0,0,8.53E-05,0,0,8.53E-05,0,0,0,0,0,0,8.53E-05
1,0.027407723,0.014949667,0,0,0.001245806,0,0.001245806,0,0,0,0,0,0.001245806,0,0.001245806,0.001245806,0,0,0,0,0,0.001245806,0,0,0.001245806,0,0,0,0,0,0,0,0,0,0,0,0.001245806,0,0,0,0,0,0,0,0,0,0.001245806
1,0.033485969,0.021149033,0,0.001762419,0,0,0.001762419,0,0,0,0,0,0.001762419,0,0.001762419,0.001762419,0,0,0,0,0,0,0,0,0.001762419,0.001762419,0,0,0,0,0,0,0,0,0,0,0.001762419,0,0,0,0,0,0,0,0,0,0.001762419
1,0.010185202,0.002235776,0,0.00024842,0,0.00024842,0,0,0,0,0,0,0.00024842,0,0.00024842,0.00024842,0,0,0,0,0,0,0,0,0.00024842,0,0,0,0,0,0.00024842,0,0,0,0,0,0.00024842,0,0,0,0,0,0,0,0,0,0.00024842
1,0.009874987,0.002613967,0,0.000290441,0,0,0,0,0,0,0,0,0.000290441,0,0.000290441,0,0,0.000290441,0,0,0,0,0.000290441,0,0.000290441,0.000290441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000290441,0
1,0.005294674,0.001134573,0,0,0.000189095,0,0.000189095,0,0,0,0,0,0,0,0.000189095,0,0,0.000189095,0,0,0,0.000189095,0,0,0.000189095,0.000189095,0,0,0.000189095,0,0.000189095,0,0,0,0,0,0.000189095,0,0,0.000189095,0,0,0,0,0,0.000189095,0
1,0.024960605,0.007857968,0,0.000462233,0,0,0,0,0,0,0,0,0,0.000462233,0,0,0,0,0,0,0,0,0,0,0.000462233,0.000462233,0.000462233,0.000462233,0.000462233,0,0,0,0.000462233,0,0,0,0.000462233,0,0,0.000462233,0,0,0,0,0,0.000462233,0
0,0.004889293,0.001913201,0,0.000212578,0,0,0.000212578,0,0,0,0,0,0.000212578,0,0.000212578,0.000212578,0,0,0,0,0,0,0,0,0.000212578,0,0.000212578,0,0.000212578,0,0,0,0.000212578,0,0.000212578,0,0.000212578,0,0,0,0,0,0,0,0,0,0.000212578
1,0.004434475,0.002046681,0,0,0.000170557,0,0.000170557,0,0,0,0,0,0.000170557,0,0.000170557,0.000170557,0,0,0,0,0,0,0.000170557,0,0.000170557,0,0,0.000170557,0.000170557,0,0,0.000170557,0,0,0,0,0.000170557,0,0,0,0,0,0,0,0,0.000170557,0
1,0.0013867,0.000819414,0,0,6.30E-05,0,0,0,0,0,0,6.30E-05,6.30E-05,6.30E-05,0,0,0,0,0,0,0,0,6.30E-05,0,6.30E-05,6.30E-05,6.30E-05,0,0,0,0,0,0,6.30E-05,0,0,6.30E-05,0,0,6.30E-05,0,0,0,0,0,6.30E-05,0
1,0.0013867,0.000819414,0,0,6.30E-05,0,0,0,0,0,0,6.30E-05,6.30E-05,6.30E-05,0,0,0,0,0,0,0,6.30E-05,6.30E-05,0,6.30E-05,6.30E-05,6.30E-05,0,0,0,0,0,0,6.30E-05,0,0,6.30E-05,0,0,6.30E-05,0,0,0,0,0,6.30E-05,0
1,0.015776497,0.002286449,0,0.000228645,0,0,0,0,0,0,0,0,0,0,0.000228645,0,0.000228645,0,0,0,0,0,0,0,0.000228645,0.000228645,0,0,0,0.000228645,0.000228645,0,0,0,0,0,0,0.000228645,0,0.000228645,0,0,0.000228645,0,0,0,0
1,0.015776497,0.002286449,0,0.000228645,0,0,0.000228645,0,0,0,0,0,0,0,0.000228645,0.000228645,0,0,0,0,0.000228645,0,0,0,0.000228645,0.000228645,0,0,0,0.000228645,0.000228645,0,0,0,0,0,0,0.000228645,0,0.000228645,0,0,0.000228645,0,0,0,0
1,0.015776497,0.002286449,0,0.000228645,0,0,0,0,0,0,0,0,0,0,0.000228645,0,0.000228645,0,0,0,0,0,0,0,0.000228645,0.000228645,0,0,0,0.000228645,0.000228645,0,0,0,0,0,0,0.000228645,0,0.000228645,0,0,0.000228645,0,0,0,0
1,0.028101073,0.003181254,0,0,0,0,0,0,0,0,0,0,0.000530209,0,0.000530209,0,0,0,0.000530209,0,0.000530209,0,0.000530209,0,0.000530209,0,0,0,0,0,0.000530209,0,0,0,0,0,0.000530209,0,0,0.000530209,0,0,0,0,0,0.000530209,0
1,0.006851931,0.003529783,0,0,0,0,0,0,0,0,0,0,0.000207634,0,0.000207634,0,0,0,0.000207634,0,0,0.000207634,0,0,0.000207634,0.000207634,0.000207634,0,0.000207634,0,0,0,0,0,0,0,0.000207634,0,0,0.000207634,0,0,0,0,0,0.000207634,0
1,0.006851931,0.003529783,0,0,0,0,0,0,0,0,0,0,0.000207634,0,0.000207634,0,0,0,0.000207634,0,0,0.000207634,0,0,0.000207634,0.000207634,0.000207634,0,0.000207634,0,0,0,0,0,0,0,0.000207634,0,0,0.000207634,0,0,0,0,0,0.000207634,0
1,0.006851931,0.003529783,0,0,0,0,0,0,0,0,0,0,0.000207634,0,0.000207634,0,0,0,0.000207634,0,0,0.000207634,0,0,0.000207634,0.000207634,0.000207634,0,0.000207634,0,0,0,0,0,0,0,0.000207634,0,0,0.000207634,0,0,0,0,0,0.000207634,0
0,0.021697781,0.003425965,0,0,0,0,0.000570994,0,0,0,0,0,0,0,0.000570994,0,0.000570994,0,0,0,0,0.000570994,0,0,0.000570994,0.000570994,0.000570994,0,0.000570994,0,0,0.000570994,0,0,0,0,0,0,0.000570994,0.000570994,0,0,0,0,0,0,0.000570994
1,0.008505589,0.002469365,0,0.000274374,0,0,0.000274374,0,0,0,0,0,0.000274374,0,0.000274374,0,0,0.000274374,0,0,0,0,0,0.000274374,0,0,0,0,0,0.000274374,0,0.000274374,0,0,0,0,0.000274374,0,0,0,0,0,0,0,0,0.000274374,0
1,0.019162913,0.0093077,0,0.000547512,0,0,0,0,0,0,0.000547512,0,0,0,0.000547512,0,0,0.000547512,0,0,0,0.000547512,0.000547512,0,0.000547512,0.000547512,0.000547512,0.000547512,0,0,0.000547512,0,0,0.000547512,0,0,0.000547512,0,0,0.000547512,0,0,0.000547512,0,0,0,0
1,0.010087565,0.001141988,0,0,0,0,0.000190331,0,0,0,0,0,0,0,0.000190331,0,0,0,0.000190331,0,0,0.000190331,0.000190331,0,0.000190331,0,0.000190331,0,0.000190331,0,0.000190331,0,0,0,0,0,0.000190331,0,0,0.000190331,0,0,0.000190331,0,0,0,0
1,0.00505367,0.001290299,0,0.000107525,0,0,0,0,0,0,0,0,0.000107525,0,0.000107525,0.000107525,0,0,0,0,0.000107525,0,0.000107525,0,0.000107525,0,0,0,0,0,0,0,0,0,0,0,0.000107525,0,0,0.000107525,0,0,0,0,0,0,0.000107525
1,0.003114514,0.002647337,0,0.000155726,0,0,0,0,0,0.000155726,0,0,0,0.000155726,0,0,0,0,0,0,0,0,0,0,0.000155726,0,0,0,0,0,0,0,0,0,0,0,0.000155726,0,0,0.000155726,0,0,0,0,0,0,0.000155726
